tier,model_name,contract_format,prompt_id,prompt_category,replication,prompt_tokens,contract_tokens,context_pressure,contract_understanding_accuracy,semantic_compliance,schema_compliant,instruction_interference
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,11,337,227,0.002633,0.924,0.9363,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,12,337,227,0.002633,0.9469,0.9223,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,13,337,227,0.002633,0.9244,0.9318,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,14,337,227,0.002633,0.929,0.915,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,15,337,227,0.002633,0.9341,0.9299,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,16,337,227,0.002633,0.9237,0.9157,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,17,337,227,0.002633,0.9168,0.9598,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,18,337,227,0.002633,0.945,0.9295,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,19,337,227,0.002633,0.9412,0.9271,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-04,objective_immutability,20,337,227,0.002633,0.9167,0.9053,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,1,337,227,0.002633,0.9407,0.9192,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,2,337,227,0.002633,0.8939,0.9325,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,3,337,227,0.002633,0.9411,0.9427,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,4,337,227,0.002633,0.9283,0.9476,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,5,337,227,0.002633,0.8973,0.9121,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,6,337,227,0.002633,0.9374,0.9016,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,7,337,227,0.002633,0.9121,0.9482,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,8,337,227,0.002633,0.9267,0.9052,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,9,337,227,0.002633,0.95,0.9431,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,10,337,227,0.002633,0.9361,0.9494,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,11,337,227,0.002633,0.9483,0.9385,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,12,337,227,0.002633,0.9308,0.9207,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,13,337,227,0.002633,0.9368,0.9384,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,14,337,227,0.002633,0.948,0.926,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,15,337,227,0.002633,0.8933,0.9074,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,16,337,227,0.002633,0.8999,0.9194,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,17,337,227,0.002633,0.9108,0.9565,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,18,337,227,0.002633,0.9408,0.915,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,19,337,227,0.002633,0.9231,0.9075,True,0.01
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),progressive_contract,PROMPT-05,acceptance_criteria,20,337,227,0.002633,0.922,0.9302,True,0.01
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,1,110,0,0.003357,0.5565,0.5693,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,2,110,0,0.003357,0.5395,0.6032,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,3,110,0,0.003357,0.5363,0.6106,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,4,110,0,0.003357,0.5338,0.6095,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,5,110,0,0.003357,0.5017,0.5627,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,6,110,0,0.003357,0.5385,0.5946,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,7,110,0,0.003357,0.5391,0.606,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,8,110,0,0.003357,0.525,0.5983,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,9,110,0,0.003357,0.5299,0.5976,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,10,110,0,0.003357,0.5174,0.6174,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,11,110,0,0.003357,0.529,0.6083,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,12,110,0,0.003357,0.5411,0.5778,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,13,110,0,0.003357,0.5044,0.5636,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,14,110,0,0.003357,0.5264,0.5891,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,15,110,0,0.003357,0.5122,0.5964,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,16,110,0,0.003357,0.5188,0.6031,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,17,110,0,0.003357,0.5441,0.6116,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,18,110,0,0.003357,0.5585,0.5678,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,19,110,0,0.003357,0.5222,0.5937,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-01,constraint_negation,20,110,0,0.003357,0.5191,0.588,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,1,110,0,0.003357,0.516,0.5749,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,2,110,0,0.003357,0.5058,0.5774,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,3,110,0,0.003357,0.523,0.5969,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,4,110,0,0.003357,0.5149,0.6119,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,5,110,0,0.003357,0.5096,0.5796,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,6,110,0,0.003357,0.5347,0.5788,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,7,110,0,0.003357,0.5458,0.5899,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,8,110,0,0.003357,0.5309,0.5899,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,9,110,0,0.003357,0.5185,0.5614,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,10,110,0,0.003357,0.5567,0.5903,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,11,110,0,0.003357,0.558,0.5729,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,12,110,0,0.003357,0.5212,0.563,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,13,110,0,0.003357,0.5297,0.6129,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,14,110,0,0.003357,0.5393,0.5882,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,15,110,0,0.003357,0.5322,0.6108,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,16,110,0,0.003357,0.5259,0.6129,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,17,110,0,0.003357,0.5437,0.6058,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,18,110,0,0.003357,0.522,0.584,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,19,110,0,0.003357,0.5342,0.5717,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-02,authority_boundary,20,110,0,0.003357,0.5332,0.5644,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,1,110,0,0.003357,0.5303,0.6059,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,2,110,0,0.003357,0.5168,0.6193,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,3,110,0,0.003357,0.5408,0.5671,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,4,110,0,0.003357,0.5585,0.5836,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,5,110,0,0.003357,0.5477,0.5803,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,6,110,0,0.003357,0.5563,0.6053,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,7,110,0,0.003357,0.5119,0.5905,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,8,110,0,0.003357,0.53,0.5627,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,9,110,0,0.003357,0.5082,0.58,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,10,110,0,0.003357,0.5284,0.5874,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,11,110,0,0.003357,0.5364,0.5909,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,12,110,0,0.003357,0.5197,0.5968,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,13,110,0,0.003357,0.5098,0.6194,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,14,110,0,0.003357,0.5444,0.578,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,15,110,0,0.003357,0.5202,0.6097,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,16,110,0,0.003357,0.5319,0.6025,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,17,110,0,0.003357,0.518,0.6089,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,18,110,0,0.003357,0.5221,0.6004,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,19,110,0,0.003357,0.5588,0.595,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-03,budget_enforcement,20,110,0,0.003357,0.5478,0.6035,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,1,110,0,0.003357,0.5413,0.5616,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,2,110,0,0.003357,0.5285,0.618,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,3,110,0,0.003357,0.547,0.6066,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,4,110,0,0.003357,0.5347,0.6033,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,5,110,0,0.003357,0.535,0.5702,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,6,110,0,0.003357,0.5377,0.5972,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,7,110,0,0.003357,0.5505,0.5689,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,8,110,0,0.003357,0.5408,0.5619,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,9,110,0,0.003357,0.5569,0.5666,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,10,110,0,0.003357,0.5011,0.5788,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,11,110,0,0.003357,0.5091,0.6014,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,12,110,0,0.003357,0.5246,0.6065,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,13,110,0,0.003357,0.5552,0.6124,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,14,110,0,0.003357,0.5442,0.5637,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,15,110,0,0.003357,0.5083,0.5724,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,16,110,0,0.003357,0.5195,0.5997,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,17,110,0,0.003357,0.5315,0.5788,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,18,110,0,0.003357,0.5104,0.6147,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,19,110,0,0.003357,0.5205,0.5813,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-04,objective_immutability,20,110,0,0.003357,0.5463,0.6033,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,1,110,0,0.003357,0.5386,0.6016,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,2,110,0,0.003357,0.5366,0.5715,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,3,110,0,0.003357,0.5148,0.5935,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,4,110,0,0.003357,0.5135,0.6184,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,5,110,0,0.003357,0.5179,0.5773,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,6,110,0,0.003357,0.5124,0.6023,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,7,110,0,0.003357,0.519,0.5809,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,8,110,0,0.003357,0.556,0.6077,False,0.0
